ticket_id,created_at,requester_department,requester_title,request_type,request_summary,details,mandatory_fields,fields_provided,outcome,security_risk_score,resolution_time_hours,approver_role
6f09b9f4-43ba-44a4-a30f-2b1271db19ae,2024-09-04 03:04:00,Engineering,Backend Engineer,DevTool Install,Install VSCode extension 'someone',"Requesting installation of extension 'someone' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,32,18.0,Security Analyst
77683a68-9785-4a93-84eb-de3d07fe7ce3,2025-04-13 01:04:00,Finance,Controller,Permission Change,Temporary admin access to AWS for 1 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 1 hours. Related Jira ticket: INFRA-4545.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,81,20.0,Security Analyst
77a4956b-13bc-4d38-9381-a3f011c941a4,2024-10-10 04:04:00,HR,Recruiter,Firewall Change,Allow SSH to external IP 64.131.141.46 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 64.131.141.46 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Source System; Destination IP,Info Requested,70,,Security Manager
c2c12447-f9d2-46f6-ad6e-376ed2cfc906,2024-09-18 23:04:00,Marketing,SEO Specialist,Vendor Approval,Onboard vendor Smith-Harrison for campaign analytics,Smith-Harrison provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,57,19.0,CISO
bb36ec6a-bbce-4d52-a0a2-b98562c7853f,2025-05-02 05:04:00,Marketing,SEO Specialist,Firewall Change,Allow SSH to external IP 135.74.4.221 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 135.74.4.221 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Destination IP,Info Requested,75,,Security Manager
846e5edb-5ca6-4c06-b5a7-371463b1f0cb,2025-05-17 21:04:00,Finance,Financial Analyst,Vendor Approval,Onboard vendor Myers-Rogers for campaign analytics,Myers-Rogers provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Data Classification; Legal Review,Info Requested,74,,Security Manager
ea419095-5818-45b9-bb93-44e1a8ac8735,2024-06-08 17:04:00,HR,People Partner,Permission Change,Temporary admin access to AWS for 2 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 2 hours. Related Jira ticket: INFRA-3459.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,89,5.0,Security Analyst
be8b6e88-aa45-4885-9758-f90faa5572ff,2024-10-05 07:04:00,Engineering,Frontend Engineer,Permission Change,Temporary admin access to AWS for 6 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 6 hours. Related Jira ticket: INFRA-7709.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,80,29.0,CISO
95914738-acc0-4c46-9d70-b66d1833a324,2024-12-17 17:04:00,Engineering,DevOps Engineer,Firewall Change,Allow SSH to external IP 117.10.9.25 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 117.10.9.25 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,70,42.0,Security Analyst
ce020d19-2cb1-42ba-a137-149e7a630e34,2025-03-03 13:04:00,Engineering,DevOps Engineer,Vendor Approval,Onboard vendor Carr Inc for campaign analytics,Carr Inc provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,75,46.0,Security Analyst
dd68789c-8c3d-4290-87e9-10dc74645dc1,2024-12-03 10:04:00,Marketing,Content Strategist,DevTool Install,Install VSCode extension 'beat',"Requesting installation of extension 'beat' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification,Info Requested,50,,CISO
004cb94f-6118-4e91-8d55-43b6ede7d4a3,2025-03-10 00:04:00,Marketing,SEO Specialist,DevTool Install,Install VSCode extension 'social',"Requesting installation of extension 'social' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Team Lead Approval,Info Requested,45,,Security Manager
c1f6d8b8-266a-40ed-a8f2-d3c3f4c19470,2024-07-05 17:04:00,Finance,Financial Analyst,Vendor Approval,Onboard vendor Taylor PLC for campaign analytics,Taylor PLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,56,4.0,Security Manager
ae7fe79b-5784-4cfb-b2ce-1b6e640b0342,2025-02-08 05:04:00,Sales,Sales Ops Analyst,Network Access,Open port 3306 from 10.197.63.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.197.63.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR,Info Requested,74,,Security Manager
b54a0122-7790-4709-a5e7-f3b29ea7d1eb,2025-01-26 18:04:00,Sales,Account Executive,Vendor Approval,Onboard vendor Taylor PLC for campaign analytics,Taylor PLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification,Info Requested,76,,Security Manager
fd621dac-7e46-4ba2-9cb3-fa8ec45a5362,2025-05-06 02:04:00,Finance,Financial Analyst,Firewall Change,Allow SSH to external IP 160.188.191.225 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 160.188.191.225 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System,Info Requested,73,,Security Analyst
e72048ff-bd6e-4e42-b498-b82f9e11c62b,2025-01-28 12:04:00,Marketing,Marketing Manager,Vendor Approval,"Onboard vendor Jones, Williams and Perez for campaign analytics","Jones, Williams and Perez provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,65,48.0,Security Manager
cd132072-21d5-4613-911a-b97b1c1b17c3,2025-02-12 04:04:00,IT,IT Specialist,Data Export,Export 36GB of anonymized data to S3 bucket acme-dev-place,"Request to export anonymized user event data (~36GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-place. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,80,3.0,Security Manager
c25eeec8-5d11-4f34-b1ab-3ebd15cae888,2025-05-13 14:04:00,Engineering,Frontend Engineer,DevTool Install,Install VSCode extension 'go',"Requesting installation of extension 'go' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,70,17.0,CISO
3823c81f-dc4d-4f04-90f5-5288e7150122,2025-03-05 16:04:00,Finance,Controller,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-environment,"Access requested for S3 bucket acme-stage-environment to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,78,16.0,CISO
eb5e582d-c8ba-4d11-8c40-798521c59ea8,2024-07-16 07:04:00,Sales,Sales Ops Analyst,Permission Change,Temporary admin access to AWS for 5 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 5 hours. Related Jira ticket: INFRA-6272.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,83,7.0,CISO
560413bf-ba09-4211-aaa3-3c4f70d5dec6,2024-10-13 19:04:00,Operations,Operations Manager,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-store,"Access requested for S3 bucket acme-stage-store to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Data Sensitivity Level,Info Requested,64,,CISO
1b90cfda-b4c5-4726-a2f4-b614edac0b72,2024-08-03 06:04:00,HR,Recruiter,Vendor Approval,Onboard vendor Mercado-Rodriguez for campaign analytics,Mercado-Rodriguez provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,60,17.0,Security Manager
959270d6-0e18-45a2-8693-349b3023a48b,2024-10-05 11:04:00,Finance,Financial Analyst,Vendor Approval,Onboard vendor Lee Ltd for campaign analytics,Lee Ltd provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,48,6.0,Security Analyst
f666c8fc-14d6-4db2-bc12-501b1b73513d,2024-10-16 07:04:00,Engineering,Frontend Engineer,Data Export,Export 50GB of anonymized data to S3 bucket acme-stage-become,"Request to export anonymized user event data (~50GB) for ML model training.
Data to be exported to secure S3 bucket acme-stage-become. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,70,12.0,Security Analyst
fc016ba5-83b4-4bd4-81f3-08e058ed39c6,2025-03-29 21:04:00,Finance,Financial Analyst,Network Access,Open port 3306 from 10.49.140.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.49.140.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,72,30.0,Security Manager
2a4f7eb3-3350-466d-9d72-f3a333b55fcc,2025-01-22 21:04:00,Data Science,ML Engineer,Network Access,Open port 3306 from 10.68.201.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.68.201.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Source CIDR; Approval from Engineering Lead,Info Requested,63,,Security Analyst
26458c35-97c1-4eac-a8f6-14c1af1f22a9,2025-03-21 12:04:00,Marketing,SEO Specialist,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-this,"Access requested for S3 bucket acme-dev-this to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,67,15.0,Security Manager
ef3e9b1c-553b-4495-91b4-daa8b9056a77,2025-04-13 07:04:00,HR,People Partner,DevTool Install,Install VSCode extension 'quite',"Requesting installation of extension 'quite' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,,Info Requested,39,,Security Analyst
